year,statistical_region,waste_code,type_of_waste,waste_category,total_waste_given_away,waste_handed_to_collectors_RS,waste_delivered_to_operators_RS,waste_sent_to_EU,waste_sent_to_non_EU
2017,JUGOVZHODNA SLOVENIJA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,62.962,0,62.962,0,0
2017,JUGOVZHODNA SLOVENIJA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,89.201,29.115,60.086,0,0
2017,JUGOVZHODNA SLOVENIJA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,113.987,20.532,93.455,0,0
2017,JUGOVZHODNA SLOVENIJA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,249.833,28.435,221.398,0,0
2017,JUGOVZHODNA SLOVENIJA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,1961.605,0,1961.605,0,0
2017,JUGOVZHODNA SLOVENIJA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,3.04,0,3.04,0,0
2017,JUGOVZHODNA SLOVENIJA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,72.018,45.972,26.046,0,0
2017,JUGOVZHODNA SLOVENIJA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,116.552,10.566,105.986,0,0
2017,JUGOVZHODNA SLOVENIJA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,123.34,0,123.34,0,0
2017,JUGOVZHODNA SLOVENIJA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,245.9,0,245.9,0,0
2017,JUGOVZHODNA SLOVENIJA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,385.95,0,385.95,0,0
2017,JUGOVZHODNA SLOVENIJA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,438.516,90.736,347.78,0,0
2017,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,2.34,0,2.34,0,0
2017,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,108.53,0,108.53,0,0
2017,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,252.71,0,252.71,0,0
2017,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,269.868,0,269.868,0,0
2017,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,312.05,0,312.05,0,0
2017,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,502.39,0,502.39,0,0
2017,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,722.54,722.54,0,0,0
2017,KOROŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,24.031,15.326,8.705,0,0
2017,KOROŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,29.16,10.66,18.5,0,0
2017,KOROŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,62.916,24.916,38,0,0
2017,KOROŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,95.53,4.7,90.83,0,0
2017,KOROŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,891.231,0,891.231,0,0
2017,KOROŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,544.54,0,544.54,0,0
2017,KOROŠKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,20,0,20,0,0
2017,KOROŠKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,20.761,0,20.761,0,0
2017,KOROŠKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,65.936,0,65.936,0,0
2017,KOROŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,0.22,0.22,0,0,0
2017,KOROŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,4.48,0,4.48,0,0
2017,KOROŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,47.071,0,47.071,0,0
2017,KOROŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,153.474,0,153.474,0,0
2017,KOROŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,232.357,0,232.357,0,0
2017,KOROŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,199.8,0,199.8,0,0
2017,KOROŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,243.12,0,243.12,0,0
2017,KOROŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,503.4,0,503.4,0,0
2017,KOROŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,612.6,0,612.6,0,0
2017,OBALNO-KRAŠKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,1860.7,0,1860.7,0,0
2017,OBALNO-KRAŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,134.54,41.82,92.72,0,0
2017,OBALNO-KRAŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,197.16,197.16,0,0,0
2017,OBALNO-KRAŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,198.024,47.16,150.864,0,0
2017,OBALNO-KRAŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,374.275,0,374.275,0,0
2017,OBALNO-KRAŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,640.867,186.21,454.657,0,0
2017,OBALNO-KRAŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,13.12,2.44,10.68,0,0
2017,OBALNO-KRAŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,496.8,0,496.8,0,0
2017,OBALNO-KRAŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,123.83599999999998,73.6,50.236,0,0
2017,OBALNO-KRAŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,232.153,0,232.153,0,0
2017,OBALNO-KRAŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,357.252,60.1,297.152,0,0
2017,OBALNO-KRAŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,632.56,632.56,0,0,0
2017,OBALNO-KRAŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,1157.091,0,1157.091,0,0
2017,OBALNO-KRAŠKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,521.94,521.94,0,0,0
2017,OBALNO-KRAŠKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,562.26,0,562.26,0,0
2017,OBALNO-KRAŠKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,693.6899999999999,176.14,517.55,0,0
2017,OBALNO-KRAŠKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,1847.81,0,1847.81,0,0
2017,OBALNO-KRAŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,30.36,13.92,16.44,0,0
2017,OBALNO-KRAŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,204.46,0,204.46,0,0
2017,OBALNO-KRAŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,236.62,104.3,132.32,0,0
2017,OBALNO-KRAŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,278.78,0,278.78,0,0
2017,OBALNO-KRAŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,344.78,0,344.78,0,0
2017,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0.21,0,0.21,0,0
2017,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0.516,0,0.516,0,0
2017,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,71.235,9.18,62.055,0,0
2017,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,75.7,6.62,69.08,0,0
2017,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,93.263,13.697,79.566,0,0
2017,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,118.742,57.473,61.269,0,0
2017,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,160.134,40.772,119.362,0,0
2017,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,199.93,153.97,45.96,0,0
2017,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,227.339,80.457,146.882,0,0
2017,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,546.104,241.16,304.944,0,0
2017,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,2727.056,416.06,2310.996,0,0
2017,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,3411.331,89.81,3321.521,0,0
2017,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,5577.091,0,5577.091,0,0
2017,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,16561.823,0,14968.613,1494.26,98.95
2017,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0.378,0,0.378,0,0
2017,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,22.46,0,22.46,0,0
2017,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,23.371,0,23.371,0,0
2017,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,35.622,11.9,23.722,0,0
2017,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,104.55,57.1,0,47.45,0
2017,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,141.52,48.1,93.42,0,0
2017,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,1369.39,0,1369.39,0,0
2017,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,1495.521,0,1495.521,0,0
2017,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,2705,47.45,320.28,2337.27,0
2017,OSREDNJESLOVENSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,0.618,0,0.618,0,0
2017,OSREDNJESLOVENSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,1.68,0,1.68,0,0
2017,OSREDNJESLOVENSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,5.2,0,5.2,0,0
2017,OSREDNJESLOVENSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,24.56,0,24.56,0,0
2017,OSREDNJESLOVENSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0.44,0,0.44,0,0
2017,OSREDNJESLOVENSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,66.102,0,66.102,0,0
2017,OSREDNJESLOVENSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,1742.586,0,1742.586,0,0
2017,OSREDNJESLOVENSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,9717.895,0,9717.895,0,0
2017,OSREDNJESLOVENSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,5.474,0,5.474,0,0
2017,OSREDNJESLOVENSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,3.616,0,3.616,0,0
2017,OSREDNJESLOVENSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,4.056,0,4.056,0,0
2017,OSREDNJESLOVENSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,17.41,0,17.41,0,0
2017,OSREDNJESLOVENSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,120.827,8.113,112.714,0,0
2017,OSREDNJESLOVENSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,225.134,146.92,78.214,0,0
2017,OSREDNJESLOVENSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,432.89,432.89,0,0,0
2017,OSREDNJESLOVENSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,747.918,450.76,297.158,0,0
2017,OSREDNJESLOVENSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,786.086,314.913,471.173,0,0
2017,OSREDNJESLOVENSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,899.79,0,899.79,0,0
2017,OSREDNJESLOVENSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,950.26,943.26,7,0,0
2017,OSREDNJESLOVENSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,6346.913,0,6346.913,0,0
2017,OSREDNJESLOVENSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,10014.934,5273.1,4741.834,0,0
2017,OSREDNJESLOVENSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,15171.162,1305.798,13865.364,0,0
2017,OSREDNJESLOVENSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,25777.307,0,25777.307,0,0
2017,OSREDNJESLOVENSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,14.993,0,14.993,0,0
2017,OSREDNJESLOVENSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,31.998,0,31.998,0,0
2017,OSREDNJESLOVENSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,160,0,160,0,0
2017,OSREDNJESLOVENSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,176,0,176,0,0
2017,OSREDNJESLOVENSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,275.37,0,275.37,0,0
2017,OSREDNJESLOVENSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,317.17,0,317.17,0,0
2017,OSREDNJESLOVENSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,564.74,0,564.74,0,0
2017,OSREDNJESLOVENSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,568.9,1.38,567.52,0,0
2017,OSREDNJESLOVENSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,5429.34,0,5429.34,0,0
2017,OSREDNJESLOVENSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,94.74,0,94.74,0,0
2017,OSREDNJESLOVENSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,112.62,0,112.62,0,0
2017,OSREDNJESLOVENSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,180.76,0,180.76,0,0
2017,OSREDNJESLOVENSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,248.329,248.329,0,0,0
2017,OSREDNJESLOVENSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,832.44,0,832.44,0,0
2017,OSREDNJESLOVENSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,1227.967,0,1227.967,0,0
2017,OSREDNJESLOVENSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,6254.87,0,6254.87,0,0
2017,PODRAVSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,8.22,0,8.22,0,0
2017,PODRAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,1.886,0,1.886,0,0
2017,PODRAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,16.41,3.86,12.55,0,0
2017,PODRAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,41.998,0,41.998,0,0
2017,PODRAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,92.112,0,92.112,0,0
2017,PODRAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,134.32,9.82,124.5,0,0
2017,PODRAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,220.262,0,220.262,0,0
2017,PODRAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,268.882,0,268.882,0,0
2017,PODRAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,272.659,0,272.659,0,0
2017,PODRAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,614.955,46.858,132.05,436.047,0
2017,PODRAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,698.8679999999999,163.52,535.348,0,0
2017,PODRAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,4.2,0,4.2,0,0
2017,PODRAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,33.44,0,33.44,0,0
2017,PODRAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,584.984,5.04,82.36,497.584,0
2017,PODRAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,603.54,0,603.54,0,0
2017,PODRAVSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,2.36,0,2.36,0,0
2017,PODRAVSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,46.75,0,46.75,0,0
2017,PODRAVSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,77.72,0,0,77.72,0
2017,PODRAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,10.02,0,0,10.02,0
2017,PODRAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,453.497,0,453.497,0,0
2017,PODRAVSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,1.42,0,0,1.42,0
2017,PODRAVSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,43.38,0,43.38,0,0
2017,PODRAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,5.66,0,5.66,0,0
2017,PODRAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,13.415,0,13.415,0,0
2017,PODRAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,74.315,0,74.315,0,0
2017,PODRAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,87.68,0,87.68,0,0
2017,PODRAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,238.039,0,238.039,0,0
2017,PODRAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,271.184,0,271.184,0,0
2017,PODRAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,536.838,0,536.838,0,0
2017,PODRAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,682.6120000000001,43.965,638.647,0,0
2017,PODRAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,805.8,0,805.8,0,0
2017,PODRAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,1705.644,0,1705.644,0,0
2017,PODRAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,3237.2200000000003,2431.82,805.4,0,0
2017,PODRAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,97.34,0,97.34,0,0
2017,PODRAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,124.02,0,124.02,0,0
2017,PODRAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,204.131,0,204.131,0,0
2017,PODRAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,281.743,20.67,261.073,0,0
2017,PODRAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,473.224,0,473.224,0,0
2017,PODRAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,6931.02,0,6931.02,0,0
2017,PODRAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,17.92,0,17.92,0,0
2017,PODRAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,130.4,0,130.4,0,0
2017,PODRAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,197.694,0,197.694,0,0
2017,PODRAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,206.99,0,206.99,0,0
2017,PODRAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,491.421,8.26,483.161,0,0
2017,PODRAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,1546.583,0,1546.583,0,0
2017,PODRAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,2144.66,0,2144.66,0,0
2017,PODRAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,2371.351,640.951,1730.4,0,0
2017,POMURSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,1.52,0,1.52,0,0
2017,POMURSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,28.78,0,28.78,0,0
2017,POMURSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,73.62,0,73.62,0,0
2017,POMURSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,105.107,4.954,100.153,0,0
2017,POMURSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,138.99,0,138.99,0,0
2017,POMURSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,271.3,0,271.3,0,0
2017,POMURSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,6.686,0,6.686,0,0
2017,POMURSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,74.3,0,74.3,0,0
2017,POMURSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,395.373,0,395.373,0,0
2017,POMURSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,1.085,0,1.085,0,0
2017,POMURSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,8.84,0,8.84,0,0
2017,POMURSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,22.607,0,22.607,0,0
2017,POMURSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,139.34,131.54,7.8,0,0
2017,POMURSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,164.65800000000002,24.08,140.578,0,0
2017,POMURSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,632.749,0,632.749,0,0
2017,POMURSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,1214.31,0,1214.31,0,0
2017,POMURSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,1,0,1,0,0
2017,POMURSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,2.96,0,2.96,0,0
2017,POMURSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,4.08,0,4.08,0,0
2017,POMURSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,79.16,0,79.16,0,0
2017,POMURSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,318.72,0,318.72,0,0
2017,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,13.8,0,13.8,0,0
2017,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,113.413,0,113.413,0,0
2017,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,130.5,0,130.5,0,0
2017,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,1117.02,0,1117.02,0,0
2017,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,1291.38,0,1291.38,0,0
2017,POSAVSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,119.63,119.63,0,0,0
2017,POSAVSKA,03 03 01,Bark and Wood Waste from Pulp/Paper Production (03 03 01),Wood/Paper Production Waste,19.26,0,19.26,0,0
2017,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,34.05,8.71,25.34,0,0
2017,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,71.549,0,71.549,0,0
2017,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,90.8,23.93,66.87,0,0
2017,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,125.69,31.966,93.724,0,0
2017,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,262.942,0,244.415,18.527,0
2017,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,468.98,0,468.98,0,0
2017,POSAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,5.96,0,5.96,0,0
2017,POSAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,107.06,0,107.06,0,0
2017,POSAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,181.815,0,181.815,0,0
2017,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,40.53,0,40.53,0,0
2017,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,51.46,0,51.46,0,0
2017,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,141.74,0,141.74,0,0
2017,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,246.321,7.288,239.033,0,0
2017,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,251.46,110.91,140.55,0,0
2017,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,319.341,31.16,288.181,0,0
2017,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,659.371,0,659.371,0,0
2017,POSAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,1.88,0,1.88,0,0
