year,statistical_region,waste_code,type_of_waste,waste_category,total_waste_received,untreated_waste_from_storage_start_year,waste_received_own_waste,waste_received_from_generators,waste_received_from_collectors,waste_received_from_treatment,waste_received_from_EU,waste_received_from_non_EU
2019,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,17170.465,0,1.109,5175.377,4605.948,7388.031,0,0
2019,OSREDNJESLOVENSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,4062.4139999999998,0,0,2506.552,1505.682,50.18,0,0
2019,OSREDNJESLOVENSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,95143.668,0,65.507,671.0690000000001,2236.121,88391.127,3639.114,140.73
2019,OSREDNJESLOVENSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,70.40599999999999,0,0,0.088,0,70.318,0,0
2019,OSREDNJESLOVENSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,150661.44,0,5239.931,21206.678,58341.361,11382.755,50389.715,4101
2019,OSREDNJESLOVENSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,38515.217000000004,0,0,15190.996,9693.121,13631.1,0,0
2019,OSREDNJESLOVENSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,17758.975,0,0,13497.875,3930.7400000000002,330.36,0,0
2019,PODRAVSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,145.4,0,0,60.26,85.14,0,0,0
2019,PODRAVSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,1501.808,0,0,1246.718,194.78,0,60.31,0
2019,PODRAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,12251.353000000001,0,3.673,9506.446,1987.0059999999999,754.2280000000001,0,0
2019,PODRAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,2352.5370000000003,0,3.29,2202.027,147.22,0,0,0
2019,PODRAVSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,347.54,0,0,347.54,0,0,0,0
2019,PODRAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,4080.53,0,94.6,0,822.66,562.5,2436.1600000000003,164.61
2019,PODRAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,15153.077,0,1.05,8005.768,3639.119,2010.14,1497,0
2019,PODRAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,4598.996,0,0,1198.232,1316.884,2083.88,0,0
2019,PODRAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,9503.872,0,0,2120.834,4955.0380000000005,2428,0,0
2019,POMURSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,1914.6,0,0,1914.6,0,0,0,0
2019,POMURSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,3371.443,0,0,2379.812,514.4209999999999,477.21,0,0
2019,POMURSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,422.249,0,0,422.249,0,0,0,0
2019,POMURSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,7.38,0,0,7.38,0,0,0,0
2019,POMURSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,23.631,0,0.411,0,0,23.22,0,0
2019,POMURSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,2410.012,0,0.61,1909.233,500.169,0,0,0
2019,POMURSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,735.76,0,0,602.44,133.32,0,0,0
2019,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,4716.009,0,0,2176.7690000000002,2539.24,0,0,0
2019,POSAVSKA,03 03 01,Bark and Wood Waste from Pulp/Paper Production (03 03 01),Wood/Paper Production Waste,14221,0,14221,0,0,0,0,0
2019,POSAVSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,403.422,0,0,403.422,0,0,0,0
2019,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,6909.799,0,0,1752.603,1534.289,3622.907,0,0
2019,POSAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,365.2,0,232,129.44,3.76,0,0,0
2019,POSAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,52705.23,0,0,0,129.281,5056.205,27864.821,19654.923
2019,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,164116.456,0,4,4336.772,1204.8310000000001,18605.949,133993.191,5971.713
2019,POSAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,996.363,0,0,456.38,539.983,0,0,0
2019,POSAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,1489.13,0,0,1489.13,0,0,0,0
2019,PRIMORSKO-NOTRANJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,276.71,0,0,163.41,0,0,113.3,0
2019,PRIMORSKO-NOTRANJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,545.49,0,0,545.49,0,0,0,0
2019,PRIMORSKO-NOTRANJSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,29.66,0,0,29.66,0,0,0,0
2019,SAVINJSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,293.676,0,0,275.69599999999997,17.98,0,0,0
2019,SAVINJSKA,03 01 99,Other Unspecified Wood Waste (03 01 99),Wood/Paper Production Waste,1550.26,0,0,1550.26,0,0,0,0
2019,SAVINJSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,2700.396,0,0,1713.796,0,0,986.6,0
2019,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,14136.954,0,0,6268.342,5420.639,2447.973,0,0
2019,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,9479.001,0,0,2048.188,2850.763,4580.05,0,0
2019,SAVINJSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,582.21,0,0,348.14,234.07,0,0,0
2019,SAVINJSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,356.91499999999996,0,0,58.5,103.475,194.94,0,0
2019,SAVINJSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,1871.5,0,0,3.7,0,1867.8,0,0
2019,SAVINJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,9366.929,0,0.25,3701.482,3724.675,1940.522,0,0
2019,SAVINJSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,2480,0,0,268.693,2022.047,189.26000000000002,0,0
2019,SAVINJSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,16296.346,0,0,1143.77,12502.516,2650.06,0,0
2019,ZASAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0.14,0,0,0.14,0,0,0,0
2019,ZASAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,118.44,0,0,118.44,0,0,0,0
2019,ZASAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,1009.81,0,0,1009.81,0,0,0,0
2020,GORENJSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,2300.906,0,0,2300.906,0,0,0,0
2020,GORENJSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,391.53,0,0,391.53,0,0,0,0
2020,GORENJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,4525.239,0,0,4214,259.781,51.458,0,0
2020,GORENJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,4511.39,0,0,2377.895,51.76,2081.735,0,0
2020,GORENJSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,892.741,0,0,310.621,582.12,0,0,0
2020,GORENJSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,587.025,0,0,576.085,0,10.94,0,0
2020,GORENJSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,1893.382,0,0,12.082,625,1256.3,0,0
2020,GORENJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,4161.742,0,0.105,3561.516,597.562,2.559,0,0
2020,GORENJSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,793.543,0,0,188.603,170.35,434.59,0,0
2020,GORENJSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,7087.024,0,1401.11,4175.57,1510.344,0,0,0
2020,GORIŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,2135.463,0,9.79,1410.219,715.454,0,0,0
2020,GORIŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,492.765,0,0,480.835,10.37,1.56,0,0
2020,GORIŠKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,341.95,0,0,215.9,126.05,0,0,0
2020,GORIŠKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,21.326,0,0,20.47,0,0.856,0,0
2020,GORIŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,958.372,0,8.66,612.785,336.927,0,0,0
2020,GORIŠKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,5.4,0,0,5.4,0,0,0,0
2020,GORIŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,468.703,0,2.39,12.75,453.563,0,0,0
2020,JUGOVZHODNA SLOVENIJA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,3869.78,0,0,3207.34,662.44,0,0,0
2020,JUGOVZHODNA SLOVENIJA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,1832.637,0,0,1832.637,0,0,0,0
2020,JUGOVZHODNA SLOVENIJA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,6010.348,0,0,5758.529,247.454,4.365,0,0
2020,JUGOVZHODNA SLOVENIJA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,2498.19,0,0,2497.578,0.612,0,0,0
2020,JUGOVZHODNA SLOVENIJA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,69.49,0,0,69.49,0,0,0,0
2020,JUGOVZHODNA SLOVENIJA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,10.7,0,0,10.7,0,0,0,0
2020,JUGOVZHODNA SLOVENIJA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,1853.168,0,0.06,1348.774,503.928,0.406,0,0
2020,JUGOVZHODNA SLOVENIJA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,122.78,0,0,122.78,0,0,0,0
2020,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,3177.59,0,10.78,1193.51,1973.3,0,0,0
2020,KOROŠKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,450,0,450,0,0,0,0,0
2020,KOROŠKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,195.06,0,0,195.06,0,0,0,0
2020,KOROŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,1367.04,0,0,1130.348,236.692,0,0,0
2020,KOROŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,160.84,0,0,160.84,0,0,0,0
2020,KOROŠKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,6,0,0,6,0,0,0,0
2020,KOROŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,705.64,0,0.15,705.49,0,0,0,0
2020,KOROŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,2480.418,0,0,2471.258,9.16,0,0,0
2020,OBALNO-KRAŠKA,03 03 01,Bark and Wood Waste from Pulp/Paper Production (03 03 01),Wood/Paper Production Waste,2.46,0,0,2.46,0,0,0,0
2020,OBALNO-KRAŠKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,346.963,0,0,346.963,0,0,0,0
2020,OBALNO-KRAŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,3678.692,0,0,3008.876,473.684,196.032,0.1,0
2020,OBALNO-KRAŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,854.185,0,0,853.985,0,0,0.2,0
2020,OBALNO-KRAŠKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,105.384,0,0,105.384,0,0,0,0
2020,OBALNO-KRAŠKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,99.067,0,0,1.387,0,47.2,0,50.48
2020,OBALNO-KRAŠKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,8.97,0,0,8.97,0,0,0,0
2020,OBALNO-KRAŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,1216.216,0,0.08,481.398,161.149,0.029,573.56,0
2020,OBALNO-KRAŠKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,395.18,0,0,395.18,0,0,0,0
2020,OBALNO-KRAŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,24.347,0,0,24.347,0,0,0,0
2020,OSREDNJESLOVENSKA,02 01 07,Forestry Waste (02 01 07),Agricultural/Forestry Waste,135.02,0,0,135.02,0,0,0,0
2020,OSREDNJESLOVENSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,1417.56,0,0,807.24,610.32,0,0,0
2020,OSREDNJESLOVENSKA,03 03 01,Bark and Wood Waste from Pulp/Paper Production (03 03 01),Wood/Paper Production Waste,26.726,0,0,26.726,0,0,0,0
2020,OSREDNJESLOVENSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,20541.861,0,0,5055.909,2731.182,0,12754.77,0
2020,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,47103.403,0,0.307,27066.688,16514.346,3516.722,5.34,0
2020,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,20245.846,0,13.5,4722.284,6152.771,9356.771,0.52,0
2020,OSREDNJESLOVENSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,3979.076,0,0,2325.425,1522.631,121.88,9.14,0
2020,OSREDNJESLOVENSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,16993.202,0,0,178.055,179.318,14869.679,1766.15,0
2020,OSREDNJESLOVENSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,7058.51,0,0,16.25,0,7042.26,0,0
2020,OSREDNJESLOVENSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,72575.397,0,1966.102,13786.959,52092.262,2845.624,1884.45,0
2020,OSREDNJESLOVENSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,43615.599,0,6270.04,6458.151,22131.976,8755.432,0,0
2020,OSREDNJESLOVENSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,17976.881,0,9076.82,2614.391,5668.37,617.3,0,0
2020,PODRAVSKA,02 01 07,Forestry Waste (02 01 07),Agricultural/Forestry Waste,2.38,0,0,2.38,0,0,0,0
2020,PODRAVSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,88.54,0,0,88.54,0,0,0,0
2020,PODRAVSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,1408.15,0,0,1300.83,107.32,0,0,0
2020,PODRAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,13122.671,0,1.156,10666.398,1399.18,1053.777,2.16,0
2020,PODRAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,3289.827,0,0,2152.868,1136.959,0,0,0
2020,PODRAVSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,387.14,0,0,373.68,13.46,0,0,0
2020,PODRAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,433.64,0,0,66.76,0,66.67,141.97,158.24
2020,PODRAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,10607.27,0,2.015,6723.41,2488.662,1387.033,6.15,0
2020,PODRAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,3366.074,0,0,3046.906,180.908,138.26,0,0
2020,PODRAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,5772.498,0,0,2319.425,3094.846,358.227,0,0
2020,POMURSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,2071.24,0,0,2071.24,0,0,0,0
2020,POMURSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,3282.14,0,30.94,2335.352,437.4,478.448,0,0
2020,POMURSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,659.945,0,0,565.026,94.919,0,0,0
2020,POMURSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,34.94,0,0,34.94,0,0,0,0
2020,POMURSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,35.172,0,1.072,0,34.1,0,0,0
2020,POMURSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,2606.013,0,19.19,1768.958,815.705,2.16,0,0
2020,POMURSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,856.06,0,5.02,680.68,170.36,0,0,0
2020,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,5363.01,0,230.2,2381.66,2751.15,0,0,0
2020,POSAVSKA,03 03 01,Bark and Wood Waste from Pulp/Paper Production (03 03 01),Wood/Paper Production Waste,7126.511,0,7126.511,0,0,0,0,0
2020,POSAVSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,468.883,0,0,468.883,0,0,0,0
2020,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,8864.001,0,0,1488.344,2571.417,4804.24,0,0
2020,POSAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,566.429,0,386.599,176.67,3.16,0,0,0
2020,POSAVSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,0.4,0,0,0.4,0,0,0,0
2020,POSAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,60738.948,0,0,0,0,1836.514,41845.348,17057.086
2020,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,124940.575,0,3.045,3832.995,5194.668,15474.522,96778.024,3657.321
2020,POSAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,931.32,0,0,4.32,927,0,0,0
2020,POSAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,2942.84,0,233.78,195.95,2511.35,1.76,0,0
2020,PRIMORSKO-NOTRANJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,159.02,0,0,159.02,0,0,0,0
2020,PRIMORSKO-NOTRANJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,394.25,0,0,394.25,0,0,0,0
2020,SAVINJSKA,03 01 01,Bark and Cork Waste (03 01 01),Wood/Paper Production Waste,1.855,0,0,1.855,0,0,0,0
2020,SAVINJSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,47.01,0,0,42.81,4.2,0,0,0
2020,SAVINJSKA,03 01 99,Other Unspecified Wood Waste (03 01 99),Wood/Paper Production Waste,1233.88,0,0,1233.88,0,0,0,0
2020,SAVINJSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,2648.149,0,0,1930.549,57.74,0,659.86,0
2020,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,16893.315,0,0,11233.076,4391.902,1254.267,14.07,0
2020,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,8651.482,0,0,1889.164,2920.884,3841.434,0,0
2020,SAVINJSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,299.442,0,0,136.222,163.22,0,0,0
2020,SAVINJSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,2042.55,0,0,20,0,2022.55,0,0
2020,SAVINJSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,3480.513,0,0,0,1574.64,1905.873,0,0
2020,SAVINJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,7201.209,0,0.225,3301.483,3243.567,655.934,0,0
2020,SAVINJSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,3244.277,0,0,103.922,2971.375,168.98,0,0
2020,SAVINJSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,17135.74,0,0,994.02,13100.18,3041.54,0,0
2020,ZASAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,126.58,0,0,126.58,0,0,0,0
2020,ZASAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,657.14,0,0,657.14,0,0,0,0
2021,GORENJSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,1965.033,0,0,1653.653,311.38,0,0,0
2021,GORENJSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,13.62,0,0,13.62,0,0,0,0
2021,GORENJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,5815.518,0,0,4726.216,1084.556,4.746,0,0
2021,GORENJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,6651.432,0,0,3306.772,182.62,3162.04,0,0
2021,GORENJSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,1239.77,0,10.92,811.93,416.92,0,0,0
2021,GORENJSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,319.874,0,0,309.814,0,10.06,0,0
2021,GORENJSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,1452.836,0,0,0.298,261.02,1191.518,0,0
2021,GORENJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,2514.379,0,0.16,1582.387,931.832,0,0,0
2021,GORENJSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,2780.467,0,0,295.957,1885.5,599.01,0,0
2021,GORENJSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,6539.204,0,0,926.972,4072.972,1539.26,0,0
2021,GORIŠKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,23.32,0,0,23.32,0,0,0,0
2021,GORIŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,2286.238,0,3.98,1115.76,1007.335,159.163,0,0
2021,GORIŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,1007.203,0,0,984.413,22.35,0.44,0,0
2021,GORIŠKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,0.88,0,0,0.88,0,0,0,0
2021,GORIŠKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,58.257,0,0,56.18,0,2.077,0,0
2021,GORIŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,2126.848,0,5.51,734.713,1241.404,145.221,0,0
2021,GORIŠKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,1.56,0,0,1.56,0,0,0,0
2021,GORIŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,23.6,0,0,23.6,0,0,0,0
2021,JUGOVZHODNA SLOVENIJA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,4271.856,0,0,4271.856,0,0,0,0
2021,JUGOVZHODNA SLOVENIJA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,1824.054,0,0,1824.054,0,0,0,0
2021,JUGOVZHODNA SLOVENIJA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,6550.687,0,0,5246.645,1181.644,102.515,19.883,0
2021,JUGOVZHODNA SLOVENIJA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,2839.172,0,0,2320.612,8.56,510,0,0
2021,JUGOVZHODNA SLOVENIJA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,164.83,0,0,164.83,0,0,0,0
2021,JUGOVZHODNA SLOVENIJA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,806.23,0,0,10.45,0,795.78,0,0
2021,JUGOVZHODNA SLOVENIJA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,2036.999,0,0.13,961.899,1074.97,0,0,0
2021,JUGOVZHODNA SLOVENIJA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,98.511,0,0,98.511,0,0,0,0
2021,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,4102.205,0,0,329.915,2883.13,889.16,0,0
2021,KOROŠKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,459.56,0,450,9.56,0,0,0,0
2021,KOROŠKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,229.57,0,0,229.57,0,0,0,0
2021,KOROŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,1225.931,0,0,851.71,333.202,41.019,0,0
2021,KOROŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,202.348,0,0,202.348,0,0,0,0
2021,KOROŠKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,3.49,0,0,3.49,0,0,0,0
2021,KOROŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,853.861,0,0.29,341.085,512.486,0,0,0
2021,KOROŠKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,11.95,0,0,11.95,0,0,0,0
2021,KOROŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,2714.57,0,0,348.51,2366.06,0,0,0
2021,OBALNO-KRAŠKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,102.57,0,0,102.57,0,0,0,0
